order_item_id,order_id,product_id,quantity,unit_price,discount_percent,transaction_type,quantity_abs,revenue
OI001421,O000231,P00011,1,13808.44,30.4,PURCHASE,1,9610.67424
OI001422,O000009,P00112,2,24870.42,2.9,PURCHASE,2,48298.355639999994
OI001423,O000262,P00067,4,3262.46,21.5,PURCHASE,4,10244.1244
OI001424,O000192,P00339,5,4568.6,31.6,PURCHASE,5,15624.612
OI001425,O000072,P00008,1,19330.22,35.7,PURCHASE,1,12429.331460000001
OI001426,O000251,P00003,5,12478.74,10.1,PURCHASE,5,56091.9363
OI001427,O000120,P00046,4,6676.33,5.4,PURCHASE,4,25263.23272
OI001428,O000695,P00172,4,26306.07,22.5,PURCHASE,4,81548.817
OI001429,O000332,P00439,5,2723.03,23.7,PURCHASE,5,10388.359450000002
OI001430,O000172,P00203,1,25310.61,16.8,PURCHASE,1,21058.42752
OI001431,O000009,P00453,2,10676.32,7.5,PURCHASE,2,19751.192
OI001432,O000026,P00356,5,27229.19,4.6,PURCHASE,5,129883.23629999998
OI001433,O000232,P00366,-5,5752.45,28.0,RETURN,5,-20708.82
OI001434,O000623,P00372,2,27216.44,21.0,PURCHASE,2,43001.9752
OI001435,O000501,P00371,1,17009.75,17.3,PURCHASE,1,14067.06325
OI001436,O000217,P00275,3,16562.97,29.2,PURCHASE,3,35179.74828
OI001437,O000475,P00354,4,20752.88,15.3,PURCHASE,4,70310.75744
OI001438,O000769,P00396,3,14414.63,30.6,PURCHASE,3,30011.259659999996
OI001439,O000069,P00281,4,4721.74,36.3,PURCHASE,4,12030.99352
OI001440,O000522,P00142,3,9398.65,2.1,PURCHASE,3,27603.835049999998
OI001441,O000173,P00370,4,1713.83,22.0,PURCHASE,4,5347.1496
OI001442,O000641,P00475,2,28370.88,2.4,PURCHASE,2,55379.95776
OI001443,O000286,P00336,2,27744.19,34.4,PURCHASE,2,36400.37728
OI001444,O000369,P00296,5,21062.91,26.9,PURCHASE,5,76984.93605000002
OI001445,O000131,P00019,2,8382.25,28.6,PURCHASE,2,11969.853
OI001446,O000134,P00368,4,25529.55,5.1,PURCHASE,4,96910.1718
OI001447,O000736,P00100,1,22803.19,20.1,PURCHASE,1,18219.748809999997
OI001448,O000417,P00130,4,20497.24,33.0,PURCHASE,4,54932.6032
OI001449,O000237,P00479,4,10740.18,36.1,PURCHASE,4,27451.900080000003
OI001450,O000136,P00394,1,19587.66,39.6,PURCHASE,1,11830.94664
OI001451,O000703,P00381,1,11405.79,24.3,PURCHASE,1,8634.18303
OI001452,O000768,P00490,5,28328.96,1.2,PURCHASE,5,139945.0624
OI001453,O000555,P00421,3,11674.27,6.5,PURCHASE,3,32746.32735
OI001454,O000208,P00481,1,518.36,2.2,PURCHASE,1,506.95608
OI001455,O000428,P00431,4,22618.97,35.6,PURCHASE,4,58266.46672
OI001456,O000157,P00044,5,11872.12,14.5,PURCHASE,5,50753.313
OI001457,O000782,P00402,3,1181.71,38.6,PURCHASE,3,2176.70982
OI001458,O000314,P00310,2,17069.83,13.8,PURCHASE,2,29428.38692
OI001459,O000172,P00233,2,5151.4,5.4,PURCHASE,2,9746.448799999998
OI001460,O000303,P00496,2,23596.33,26.6,PURCHASE,2,34639.41244
OI001461,O000671,P00285,3,4624.04,27.2,PURCHASE,3,10098.903359999998
OI001462,O000041,P00274,4,17864.14,27.5,PURCHASE,4,51806.005999999994
OI001463,O000418,P00076,2,27232.45,28.4,PURCHASE,2,38996.8684
OI001464,O000390,P00135,2,10231.18,9.6,PURCHASE,2,18497.97344
OI001465,O000289,P00485,4,5681.1,14.6,PURCHASE,4,19406.637600000002
OI001466,O000231,P00126,3,28485.98,1.4,PURCHASE,3,84261.52884
OI001467,O000724,P00428,3,15917.16,16.2,PURCHASE,3,40015.74023999999
OI001468,O000379,P00443,4,11773.09,27.6,PURCHASE,4,34094.86864
OI001469,O000465,P00206,5,21644.51,39.6,PURCHASE,5,65366.42019999999
OI001470,O000651,P00172,2,7273.88,14.8,PURCHASE,2,12394.69152
OI001471,O000403,P00198,5,11531.0,32.3,PURCHASE,5,39032.435000000005
OI001472,O000130,P00041,2,11161.18,21.4,PURCHASE,2,17545.37496
OI001473,O000634,P00470,3,24461.5,7.4,PURCHASE,3,67954.04699999999
OI001474,O000381,P00295,4,25342.76,7.3,PURCHASE,4,93970.95408
OI001475,O000465,P00446,3,11101.49,28.7,PURCHASE,3,23746.087110000004
OI001476,O000395,P00063,3,20064.17,10.6,PURCHASE,3,53812.10393999999
OI001477,O000162,P00482,4,9099.82,12.7,PURCHASE,4,31776.57144
OI001478,O000058,P00232,5,19767.79,18.3,PURCHASE,5,80751.42215
OI001479,O000019,P00016,5,21953.03,19.8,PURCHASE,5,88031.6503
OI001480,O000172,P00073,1,21923.69,17.9,PURCHASE,1,17999.349489999997
OI001481,O000326,P00081,2,29086.88,11.2,PURCHASE,2,51658.29888
OI001482,O000518,P00409,4,25339.83,26.0,PURCHASE,4,75005.8968
OI001483,O000510,P00100,2,28019.39,27.1,PURCHASE,2,40852.270619999996
OI001484,O000350,P00449,2,13396.82,18.1,PURCHASE,2,21943.991159999998
OI001485,O000332,P00209,2,201.82,11.1,PURCHASE,2,358.83596
OI001486,O000782,P00323,3,24428.77,37.3,PURCHASE,3,45950.51637
OI001487,O000377,P00167,5,1464.35,1.0,PURCHASE,5,7248.5325
OI001488,O000183,P00374,2,5670.63,18.5,PURCHASE,2,9243.1269
OI001489,O000436,P00014,5,29033.02,27.7,PURCHASE,5,104954.36730000001
OI001490,O000782,P00204,5,20854.42,19.8,PURCHASE,5,83626.2242
OI001491,O000125,P00102,4,10596.83,6.2,PURCHASE,4,39759.30616
OI001492,O000739,P00014,5,17310.84,25.2,PURCHASE,5,64742.5416
OI001493,O000131,P00369,3,10632.24,35.7,PURCHASE,3,20509.59096
OI001494,O000241,P00076,2,20827.43,32.6,PURCHASE,2,28075.37564
OI001495,O000535,P00309,5,8691.15,34.1,PURCHASE,5,28637.33925
OI001496,O000228,P00401,3,6876.45,17.1,PURCHASE,3,17101.73115
OI001497,O000481,P00204,1,16581.69,18.4,PURCHASE,1,13530.65904
OI001498,O000510,P00404,1,24227.08,33.2,PURCHASE,1,16183.68944
OI001499,O000015,P00252,1,3083.32,25.8,PURCHASE,1,2287.82344
OI001500,O000228,P00458,5,19000.39,7.3,PURCHASE,5,88066.80765
OI001501,O000683,P00407,4,22885.14,21.4,PURCHASE,4,71950.88016
OI001502,O000206,P00167,4,4017.62,8.4,PURCHASE,4,14720.55968
OI001503,O000708,P00079,2,27597.32,20.3,PURCHASE,2,43990.128079999995
OI001504,O000300,P00130,2,29712.65,34.3,PURCHASE,2,39042.4221
OI001505,O000681,P00351,2,28754.79,16.2,PURCHASE,2,48193.02804
OI001506,O000633,P00173,2,1574.34,15.6,PURCHASE,2,2657.4859199999996
OI001507,O000740,P00246,2,19467.85,21.3,PURCHASE,2,30642.3959
OI001508,O000504,P00142,1,288.76,26.8,PURCHASE,1,211.37232
OI001509,O000313,P00396,1,9786.37,0.5,PURCHASE,1,9737.43815
OI001510,O000395,P00090,4,15310.67,11.5,PURCHASE,4,54199.7718
OI001511,O000738,P00243,3,9483.55,11.1,PURCHASE,3,25292.627849999997
OI001512,O000258,P00292,1,28109.83,26.4,PURCHASE,1,20688.834880000002
OI001513,O000738,P00138,1,23016.17,26.9,PURCHASE,1,16824.82027
OI001514,O000584,P00478,1,11341.66,39.4,PURCHASE,1,6873.045960000001
OI001515,O000509,P00184,2,24122.5,32.4,PURCHASE,2,32613.619999999995
OI001516,O000163,P00342,1,26019.63,19.8,PURCHASE,1,20867.743260000003
OI001517,O000154,P00158,1,17190.05,30.1,PURCHASE,1,12015.84495
OI001518,O000414,P00237,5,13671.71,1.5,PURCHASE,5,67333.17175
OI001519,O000076,P00085,4,14567.79,3.2,PURCHASE,4,56406.48288
OI001520,O000136,P00225,4,946.72,38.4,PURCHASE,4,2332.71808
OI001521,O000548,P00319,4,12668.66,9.5,PURCHASE,4,45860.5492
OI001522,O000647,P00351,5,20978.68,12.4,PURCHASE,5,91886.61839999999
OI001523,O000789,P00196,3,1023.23,20.5,PURCHASE,3,2440.40355
OI001524,O000343,P00094,2,1465.85,4.8,PURCHASE,2,2790.9783999999995
OI001525,O000794,P00179,4,8241.39,11.3,PURCHASE,4,29240.451719999997
OI001526,O000291,P00246,1,135.6,16.8,PURCHASE,1,112.8192
OI001527,O000317,P00279,4,9002.54,17.9,PURCHASE,4,29564.341360000002
OI001528,O000092,P00215,2,10492.01,27.6,PURCHASE,2,15192.430479999999
OI001529,O000034,P00012,4,9510.57,8.8,PURCHASE,4,34694.55936
OI001530,O000396,P00500,3,18532.12,38.5,PURCHASE,3,34191.7614
OI001531,O000651,P00290,3,20908.77,8.9,PURCHASE,3,57143.66841
OI001532,O000608,P00239,1,10557.96,6.5,PURCHASE,1,9871.6926
OI001533,O000212,P00219,3,2443.06,12.6,PURCHASE,3,6405.7033200000005
OI001534,O000574,P00431,5,18390.55,13.9,PURCHASE,5,79171.31775
OI001535,O000254,P00153,3,26252.3,37.7,PURCHASE,3,49065.5487
OI001536,O000727,P00132,1,9230.04,4.9,PURCHASE,1,8777.76804
OI001537,O000251,P00386,5,21200.05,34.3,PURCHASE,5,69642.16425
OI001538,O000232,P00295,3,7987.45,21.0,PURCHASE,3,18930.2565
OI001539,O000575,P00088,2,17840.3,20.0,PURCHASE,2,28544.48
OI001540,O000741,P00479,2,20103.33,21.3,PURCHASE,2,31642.641420000004
OI001541,O000277,P00052,2,29023.41,39.9,PURCHASE,2,34886.13882
OI001542,O000063,P00354,2,14414.24,1.7,PURCHASE,2,28338.395839999997
OI001543,O000532,P00179,2,21321.69,16.5,PURCHASE,2,35607.222299999994
OI001544,O000136,P00440,2,403.8,12.1,PURCHASE,2,709.8804
OI001545,O000391,P00476,1,18367.06,22.7,PURCHASE,1,14197.73738
OI001546,O000755,P00448,3,23385.68,8.2,PURCHASE,3,64404.16272000001
OI001547,O000403,P00443,3,17887.68,7.6,PURCHASE,3,49584.648960000006
OI001548,O000483,P00494,1,12964.3,32.2,PURCHASE,1,8789.795399999999
OI001549,O000071,P00134,3,5755.66,27.8,PURCHASE,3,12466.759559999999
OI001550,O000075,P00115,5,1536.93,8.2,PURCHASE,5,7054.508700000001
OI001551,O000418,P00081,2,7534.96,12.4,PURCHASE,2,13201.24992
OI001552,O000213,P00336,-1,7036.52,18.0,RETURN,1,-5769.946400000001
OI001553,O000710,P00346,4,16254.14,1.1,PURCHASE,4,64301.377839999994
OI001554,O000667,P00161,2,8489.34,30.1,PURCHASE,2,11868.09732
OI001555,O000670,P00046,4,8652.79,18.6,PURCHASE,4,28173.48424
OI001556,O000213,P00431,3,6928.59,31.8,PURCHASE,3,14175.895139999999
OI001557,O000168,P00083,5,8481.89,15.6,PURCHASE,5,35793.5758
OI001558,O000748,P00447,2,4090.95,39.8,PURCHASE,2,4925.5038
OI001559,O000140,P00009,2,17251.15,4.3,PURCHASE,2,33018.7011
OI001561,O000439,P00402,4,24491.97,17.5,PURCHASE,4,80823.501
OI001562,O000625,P00313,3,9524.14,35.9,PURCHASE,3,18314.92122
OI001563,O000380,P00108,1,27114.99,36.4,PURCHASE,1,17245.13364
OI001564,O000265,P00418,4,968.4,10.8,PURCHASE,4,3455.2512
OI001565,O000048,P00066,5,2136.23,38.9,PURCHASE,5,6526.18265
OI001566,O000790,P00009,1,4975.02,6.5,PURCHASE,1,4651.6437000000005
OI001567,O000383,P00030,4,21694.15,36.7,PURCHASE,4,54929.5878
OI001568,O000474,P00374,1,14340.98,25.4,PURCHASE,1,10698.371079999999
OI001569,O000424,P00055,5,18061.53,34.5,PURCHASE,5,59151.51075
OI001570,O000369,P00328,5,26184.68,17.6,PURCHASE,5,107880.8816
OI001571,O000152,P00174,5,2016.26,6.2,PURCHASE,5,9456.259399999999
OI001572,O000599,P00401,3,22771.66,11.3,PURCHASE,3,60595.387259999996
OI001573,O000758,P00076,2,18853.31,18.1,PURCHASE,2,30881.72178
OI001574,O000191,P00052,2,29381.86,4.8,PURCHASE,2,55943.06144
OI001575,O000242,P00357,3,16628.69,32.3,PURCHASE,3,33772.86939
OI001576,O000076,P00233,1,14593.46,27.7,PURCHASE,1,10551.07158
OI001577,O000613,P00078,3,29151.57,24.7,PURCHASE,3,65853.39662999999
OI001578,O000326,P00377,1,5262.64,5.7,PURCHASE,1,4962.66952
OI001579,O000261,P00128,2,5535.46,0.9,PURCHASE,2,10971.28172
OI001580,O000116,P00193,2,9683.03,32.4,PURCHASE,2,13091.456559999999
OI001581,O000197,P00466,2,145.08,21.6,PURCHASE,2,227.48544000000004
OI001582,O000302,P00155,4,25022.06,12.2,PURCHASE,4,87877.47472
OI001583,O000614,P00298,-3,13992.29,32.2,RETURN,3,-28460.31786
OI001584,O000700,P00194,5,2234.01,30.6,PURCHASE,5,7752.014700000001
OI001585,O000459,P00255,3,27122.84,15.9,PURCHASE,3,68430.92532
OI001586,O000613,P00380,3,8113.42,18.1,PURCHASE,3,19934.67294
OI001587,O000175,P00082,3,624.35,3.2,PURCHASE,3,1813.1124000000002
OI001588,O000146,P00415,5,19658.18,22.9,PURCHASE,5,75782.2839
OI001589,O000293,P00060,1,25954.09,37.2,PURCHASE,1,16299.168519999997
OI001590,O000606,P00163,3,21063.83,16.1,PURCHASE,3,53017.660110000004
OI001591,O000738,P00416,2,5253.58,24.9,PURCHASE,2,7890.87716
OI001592,O000185,P00022,4,10123.21,10.4,PURCHASE,4,36281.58464
OI001593,O000565,P00174,1,21743.16,8.9,PURCHASE,1,19808.01876
OI001594,O000045,P00140,5,25544.64,28.2,PURCHASE,5,91705.2576
OI001595,O000086,P00091,2,24882.19,31.3,PURCHASE,2,34188.12906
OI001596,O000679,P00467,1,16195.96,34.8,PURCHASE,1,10559.76592
OI001597,O000412,P00153,1,17527.19,21.2,PURCHASE,1,13811.42572
OI001598,O000399,P00159,3,25131.43,26.9,PURCHASE,3,55113.22599000001
OI001599,O000584,P00476,5,14985.06,25.5,PURCHASE,5,55819.3485
OI001600,O000534,P00168,4,8524.89,34.8,PURCHASE,4,22232.91312
OI001601,O000122,P00306,4,6609.57,26.3,PURCHASE,4,19485.01236
OI001602,O000447,P00415,2,5879.91,0.7,PURCHASE,2,11677.50126
OI001603,O000168,P00314,3,23895.55,4.5,PURCHASE,3,68460.75074999999
OI001604,O000582,P00396,1,25894.76,17.9,PURCHASE,1,21259.59796
OI001605,O000625,P00305,5,20750.58,3.9,PURCHASE,5,99706.5369
OI001606,O000114,P00377,-5,6658.27,17.3,RETURN,5,-27531.946450000003
OI001607,O000764,P00087,1,10500.28,7.9,PURCHASE,1,9670.757880000001
OI001608,O000558,P00203,2,215.08,25.3,PURCHASE,2,321.32952
OI001609,O000251,P00454,5,16540.02,0.1,PURCHASE,5,82617.3999
OI001610,O000428,P00432,5,23372.77,30.7,PURCHASE,5,80986.64805000002
OI001611,O000547,P00358,4,13775.92,17.4,PURCHASE,4,45515.63968000001
OI001612,O000570,P00456,2,15097.89,35.7,PURCHASE,2,19415.88654
OI001613,O000209,P00110,4,22434.82,20.2,PURCHASE,4,71611.94544
OI001614,O000556,P00468,4,13700.79,9.9,PURCHASE,4,49377.64716000001
OI001615,O000112,P00001,1,19948.34,31.6,PURCHASE,1,13644.66456
OI001616,O000624,P00079,1,25489.55,29.2,PURCHASE,1,18046.6014
OI001617,O000473,P00378,5,1992.69,19.1,PURCHASE,5,8060.43105
OI001618,O000718,P00011,4,14520.13,15.4,PURCHASE,4,49136.11992
OI001619,O000645,P00371,3,5094.74,25.4,PURCHASE,3,11402.028119999999
OI001620,O000670,P00417,3,2344.3,5.1,PURCHASE,3,6674.2221
OI001621,O000120,P00236,5,10635.06,23.7,PURCHASE,5,40572.753899999996
OI001622,O000253,P00278,3,14974.61,29.4,PURCHASE,3,31716.22398
OI001623,O000750,P00078,4,20908.34,32.9,PURCHASE,4,56117.984560000004
OI001624,O000627,P00446,3,2916.6,12.9,PURCHASE,3,7621.0758
OI001625,O000608,P00290,2,6783.12,10.9,PURCHASE,2,12087.51984
OI001626,O000783,P00228,3,17422.01,24.3,PURCHASE,3,39565.38471
OI001627,O000147,P00392,5,17748.94,39.9,PURCHASE,5,53335.564699999995
OI001628,O000634,P00203,-4,215.03,31.3,RETURN,4,-590.9024400000001
OI001629,O000510,P00131,5,18572.43,22.8,PURCHASE,5,71689.57979999999
OI001630,O000522,P00100,5,25424.7,4.5,PURCHASE,5,121402.94249999999
OI001631,O000470,P00266,3,22018.98,21.5,PURCHASE,3,51854.69790000001
OI001632,O000300,P00398,5,8030.11,12.6,PURCHASE,5,35091.5807
OI001633,O000656,P00264,4,9867.34,6.8,PURCHASE,4,36785.44352
OI001634,O000168,P00205,2,1268.63,16.0,PURCHASE,2,2131.2984
OI001635,O000019,P00431,5,16085.77,10.1,PURCHASE,5,72305.53615
OI001636,O000001,P00285,5,5779.62,26.6,PURCHASE,5,21211.2054
OI001637,O000683,P00418,5,18603.75,29.5,PURCHASE,5,65578.21875
OI001638,O000109,P00284,3,25978.26,0.6,PURCHASE,3,77467.17132
OI001639,O000380,P00469,1,6464.34,27.2,PURCHASE,1,4706.03952
OI001640,O000413,P00053,5,23378.77,14.2,PURCHASE,5,100294.92330000001
OI001641,O000367,P00199,3,7905.67,22.6,PURCHASE,3,18356.965740000003
OI001642,O000681,P00433,3,17127.52,20.1,PURCHASE,3,41054.66544
OI001643,O000020,P00335,1,4943.66,35.1,PURCHASE,1,3208.43534
OI001644,O000647,P00385,2,26667.81,4.9,PURCHASE,2,50722.17462
OI001645,O000311,P00487,3,17899.65,1.7,PURCHASE,3,52786.06785000001
OI001646,O000433,P00287,4,11289.33,12.0,PURCHASE,4,39738.4416
OI001647,O000797,P00065,1,10391.37,23.9,PURCHASE,1,7907.8325700000005
OI001648,O000436,P00394,2,25667.74,5.0,PURCHASE,2,48768.706
OI001649,O000651,P00332,3,979.05,20.0,PURCHASE,3,2349.72
OI001650,O000555,P00148,3,6762.84,17.5,PURCHASE,3,16738.029
OI001651,O000238,P00274,2,14724.06,3.3,PURCHASE,2,28476.332039999998
OI001652,O000357,P00112,1,24884.09,36.0,PURCHASE,1,15925.8176
OI001653,O000404,P00066,2,27922.5,2.7,PURCHASE,2,54337.185
OI001654,O000798,P00328,2,13953.1,6.3,PURCHASE,2,26148.1094
OI001655,O000559,P00375,2,16714.98,28.5,PURCHASE,2,23902.421400000003
OI001656,O000186,P00300,3,25266.77,5.6,PURCHASE,3,71555.49264
OI001657,O000119,P00258,3,18486.94,17.9,PURCHASE,3,45533.33321999999
OI001658,O000542,P00437,1,18018.66,10.3,PURCHASE,1,16162.73802
OI001659,O000236,P00392,3,10763.0,5.6,PURCHASE,3,30480.816
OI001660,O000762,P00437,3,23705.17,18.4,PURCHASE,3,58030.25616
OI001661,O000585,P00236,2,25437.42,24.1,PURCHASE,2,38614.00356
OI001662,O000523,P00274,1,3831.87,8.7,PURCHASE,1,3498.49731
OI001663,O000705,P00103,2,15682.85,24.0,PURCHASE,2,23837.932
OI001664,O000526,P00243,5,5334.97,36.5,PURCHASE,5,16938.52975
OI001665,O000492,P00279,4,8628.71,22.2,PURCHASE,4,26852.54552
OI001666,O000321,P00093,1,9241.31,13.1,PURCHASE,1,8030.69839
OI001667,O000747,P00116,4,23549.04,2.0,PURCHASE,4,92312.2368
OI001668,O000365,P00218,4,8448.57,15.3,PURCHASE,4,28623.755159999997
OI001669,O000761,P00194,2,11984.97,37.3,PURCHASE,2,15029.15238
OI001670,O000406,P00070,5,7782.88,15.0,PURCHASE,5,33077.24
OI001671,O000350,P00027,5,17616.53,1.2,PURCHASE,5,87025.65819999999
OI001672,O000610,P00284,3,17365.44,21.3,PURCHASE,3,40999.80383999999
OI001673,O000726,P00175,2,2641.03,23.8,PURCHASE,2,4024.9297200000005
OI001674,O000295,P00088,3,22110.06,20.6,PURCHASE,3,52666.16292000001
OI001675,O000687,P00315,4,13197.41,22.4,PURCHASE,4,40964.76064
OI001676,O000503,P00169,5,15644.99,37.8,PURCHASE,5,48655.918900000004
OI001677,O000053,P00092,2,22381.25,18.5,PURCHASE,2,36481.4375
OI001678,O000679,P00434,1,9047.27,21.6,PURCHASE,1,7093.05968
OI001679,O000463,P00461,1,27794.28,30.0,PURCHASE,1,19455.996
OI001680,O000269,P00474,3,23718.24,31.8,PURCHASE,3,48527.51904
OI001681,O000164,P00268,4,3233.85,7.3,PURCHASE,4,11991.1158
OI001682,O000541,P00258,3,25482.75,4.6,PURCHASE,3,72931.6305
OI001683,O000504,P00428,5,28363.27,13.5,PURCHASE,5,122671.14275
OI001684,O000756,P00408,5,26007.34,33.7,PURCHASE,5,86214.3321
OI001685,O000108,P00228,4,11175.16,5.9,PURCHASE,4,42063.30224
OI001686,O000600,P00107,2,11272.7,25.1,PURCHASE,2,16886.5046
OI001687,O000552,P00385,1,13993.92,30.0,PURCHASE,1,9795.743999999999
OI001688,O000200,P00065,-4,22357.95,4.9,RETURN,4,-85049.6418
OI001689,O000011,P00128,5,17247.81,19.0,PURCHASE,5,69853.63050000001
OI001690,O000358,P00063,2,1363.65,2.4,PURCHASE,2,2661.8448000000003
OI001691,O000104,P00439,5,1377.22,13.1,PURCHASE,5,5984.0209
OI001692,O000732,P00237,2,27182.73,37.3,PURCHASE,2,34087.14342
OI001693,O000211,P00195,4,13252.14,8.7,PURCHASE,4,48396.81528
OI001694,O000411,P00291,2,7335.64,24.7,PURCHASE,2,11047.47384
OI001695,O000558,P00165,4,19022.79,11.7,PURCHASE,4,67188.49428
OI001696,O000343,P00441,4,7258.32,19.5,PURCHASE,4,23371.790399999998
OI001697,O000119,P00052,4,11847.33,27.2,PURCHASE,4,34499.42496
OI001698,O000521,P00467,2,5533.15,1.1,PURCHASE,2,10944.570699999998
OI001699,O000785,P00333,4,10359.15,10.0,PURCHASE,4,37292.94
OI001700,O000262,P00132,1,20520.43,3.1,PURCHASE,1,19884.29667
OI001701,O000714,P00237,3,6221.66,21.4,PURCHASE,3,14670.674280000001
OI001702,O000420,P00425,3,11261.82,5.0,PURCHASE,3,32096.186999999998
OI001703,O000002,P00070,4,347.35,5.7,PURCHASE,4,1310.2042000000001
OI001704,O000522,P00447,1,7848.98,10.8,PURCHASE,1,7001.29016
OI001705,O000236,P00304,3,27804.29,23.0,PURCHASE,3,64227.9099
OI001706,O000508,P00206,3,25830.85,26.4,PURCHASE,3,57034.51679999999
OI001707,O000004,P00292,2,16143.77,34.3,PURCHASE,2,21212.913780000003
OI001708,O000784,P00139,3,10583.09,34.2,PURCHASE,3,20891.019659999998
OI001709,O000337,P00276,4,14779.7,18.1,PURCHASE,4,48418.2972
OI001710,O000436,P00413,5,29555.07,31.6,PURCHASE,5,101078.3394
OI001711,O000278,P00398,1,28418.62,23.6,PURCHASE,1,21711.825679999998
OI001712,O000520,P00253,2,13351.31,29.9,PURCHASE,2,18718.536620000003
OI001713,O000240,P00110,4,14299.4,0.6,PURCHASE,4,56854.4144
OI001714,O000009,P00310,1,3470.24,38.1,PURCHASE,1,2148.07856
OI001715,O000430,P00497,1,3918.72,5.3,PURCHASE,1,3711.0278399999997
OI001716,O000041,P00474,3,25436.73,34.5,PURCHASE,3,49983.174450000006
OI001717,O000036,P00371,3,4105.12,10.7,PURCHASE,3,10997.61648
OI001718,O000725,P00354,4,25182.08,10.9,PURCHASE,4,89748.93312
OI001719,O000381,P00400,2,19333.07,2.4,PURCHASE,2,37738.15264
OI001720,O000102,P00489,2,8383.73,38.1,PURCHASE,2,10379.05774
OI001721,O000572,P00244,2,29490.61,34.6,PURCHASE,2,38573.71788
OI001722,O000182,P00192,1,25275.26,31.7,PURCHASE,1,17263.00258
OI001723,O000711,P00331,2,3080.4,21.3,PURCHASE,2,4848.5496
OI001724,O000313,P00196,5,20657.51,8.6,PURCHASE,5,94404.8207
OI001725,O000409,P00230,2,27906.02,31.2,PURCHASE,2,38398.68352
OI001726,O000243,P00201,4,2195.35,14.4,PURCHASE,4,7516.8784
OI001727,O000032,P00006,3,18186.96,1.2,PURCHASE,3,53906.149439999994
OI001728,O000342,P00490,5,877.31,18.5,PURCHASE,5,3575.038249999999
OI001729,O000771,P00399,1,5232.79,3.7,PURCHASE,1,5039.17677
OI001730,O000580,P00022,5,2359.56,15.6,PURCHASE,5,9957.3432
OI001731,O000260,P00162,3,23791.18,40.0,PURCHASE,3,42824.124
OI001732,O000071,P00243,1,9261.16,16.3,PURCHASE,1,7751.59092
OI001733,O000231,P00389,3,23616.9,36.1,PURCHASE,3,45273.59730000001
OI001734,O000664,P00204,1,5514.4,36.5,PURCHASE,1,3501.644
OI001735,O000751,P00468,1,9222.22,32.9,PURCHASE,1,6188.10962
OI001736,O000185,P00193,-5,20264.65,16.8,RETURN,5,-84300.944
OI001737,O000231,P00473,2,2459.19,18.6,PURCHASE,2,4003.56132
OI001738,O000025,P00497,2,10413.9,27.7,PURCHASE,2,15058.4994
OI001739,O000392,P00019,2,17291.68,4.4,PURCHASE,2,33061.69216
OI001740,O000094,P00088,4,12197.64,30.3,PURCHASE,4,34007.02032
OI001741,O000549,P00454,4,16724.48,31.6,PURCHASE,4,45758.177279999996
OI001742,O000432,P00065,2,29973.91,36.3,PURCHASE,2,38186.76134
OI001743,O000468,P00133,1,6998.57,32.8,PURCHASE,1,4703.03904
OI001744,O000579,P00057,5,8818.12,33.9,PURCHASE,5,29143.886600000005
OI001745,O000045,P00026,4,21810.38,21.2,PURCHASE,4,68746.31776
OI001746,O000207,P00202,5,18797.28,33.3,PURCHASE,5,62688.9288
OI001747,O000286,P00277,3,8185.53,37.8,PURCHASE,3,15274.198980000003
OI001748,O000230,P00294,5,8302.2,7.5,PURCHASE,5,38397.675
OI001750,O000337,P00001,2,159.15,0.8,PURCHASE,2,315.7536
OI001751,O000299,P00381,4,17852.94,100.0,PURCHASE,4,0.0
OI001752,O000582,P00047,1,12245.19,0.1,PURCHASE,1,12232.94481
OI001753,O000095,P00197,5,18870.49,32.8,PURCHASE,5,63404.84640000001
OI001754,O000468,P00380,5,28357.62,23.1,PURCHASE,5,109035.04890000001
OI001755,O000046,P00199,1,22018.35,12.0,PURCHASE,1,19376.147999999997
OI001756,O000561,P00218,4,11716.39,1.6,PURCHASE,4,46115.711039999995
OI001757,O000604,P00264,3,7546.33,4.7,PURCHASE,3,21574.957469999998
OI001758,O000457,P00043,1,2646.37,3.7,PURCHASE,1,2548.4543099999996
OI001759,O000711,P00133,3,22800.96,38.5,PURCHASE,3,42067.7712
OI001760,O000194,P00326,3,19975.45,2.7,PURCHASE,3,58308.33855000001
OI001761,O000285,P00212,-4,9717.38,37.7,RETURN,4,-24215.710959999997
OI001762,O000596,P00456,3,13015.08,5.9,PURCHASE,3,36741.57083999999
OI001763,O000142,P00137,1,21219.57,21.6,PURCHASE,1,16636.14288
OI001764,O000142,P00335,2,17934.26,30.7,PURCHASE,2,24856.88436
OI001765,O000401,P00073,1,15073.83,2.8,PURCHASE,1,14651.76276
OI001766,O000140,P00240,2,10819.48,38.8,PURCHASE,2,13243.043520000001
OI001767,O000228,P00177,-4,8910.31,6.4,RETURN,4,-33360.200639999995
OI001768,O000143,P00283,3,3574.24,16.7,PURCHASE,3,8932.025759999999
OI001769,O000647,P00499,3,635.18,26.6,PURCHASE,3,1398.66636
OI001770,O000033,P00032,4,6649.99,10.6,PURCHASE,4,23780.36424
OI001771,O000131,P00288,2,13802.61,1.2,PURCHASE,2,27273.95736
OI001772,O000180,P00103,2,29707.14,25.1,PURCHASE,2,44501.29572
OI001773,O000031,P00336,3,21488.37,0.5,PURCHASE,3,64142.78445
OI001774,O000333,P00115,3,21789.64,38.8,PURCHASE,3,40005.77904000001
